2382.006197,1,4
2384.054293,100,1
2386.293988,3,2
2387.365545,100,1
2389.550053,2,4
2391.600364,100,1
2393.821203,4,3
2395.370654,100,1
2397.545730,9,1
2398.089429,100,1
2400.225091,6,4
2402.288606,100,1
2404.464198,0,2
2405.509278,100,1
2407.672964,8,1
2408.225770,100,1
2410.350559,5,3
2411.903524,100,1
2414.098632,7,2
2415.135159,100,1
2419.304330,8,3
2420.850219,100,1
2422.994168,1,3
2424.560093,100,1
2426.687758,7,4
2428.729455,100,1
2430.855664,9,4
2432.914473,100,1
2435.027282,4,4
2437.088603,100,1
2439.224054,5,4
2441.280095,100,1
2443.455623,0,2
2444.510446,100,1
2446.632784,6,4
2448.683447,100,1
2450.839565,3,3
2452.410519,100,1
2454.577504,2,1
2455.142324,100,1
2459.395674,7,4
2461.442518,100,1
2463.625912,1,3
2465.179677,100,1
2467.352568,5,4
2469.409535,100,1
2471.565260,2,4
2473.604617,100,1
2475.742731,6,2
2476.783426,100,1
2478.909725,0,1
2479.464320,100,1
2481.614709,4,4
2483.686160,100,1
2485.829417,9,1
2486.390736,100,1
2488.511889,3,2
2489.576981,100,1
2491.758556,8,1
2492.303537,100,1
2496.450824,5,4
2498.544515,100,1
2500.695908,9,4
2502.739321,100,1
2504.843352,0,4
2506.911225,100,1
2509.050377,7,3
2510.592485,100,1
2512.760381,4,2
2513.799265,100,1
2515.931068,3,3
2517.468634,100,1
2519.589992,6,1
2520.124524,100,1
2522.333171,2,4
2524.385854,100,1
2526.534499,8,1
2527.096595,100,1
2529.234406,1,4
2531.318918,100,1
2535.467107,9,4
2537.496297,100,1
2539.683037,4,2
2540.759733,100,1
2542.921302,5,1
2543.460755,100,1
2545.637643,8,2
2546.679649,100,1
2548.811206,1,2
2549.864840,100,1
2551.981815,0,1
2552.563953,100,1
2554.724267,2,2
2555.775249,100,1
2557.901944,6,4
2559.943381,100,1
2562.077139,7,1
2562.637567,100,1
2564.777885,3,3
2566.335105,100,1
2570.549007,9,2
2571.606697,100,1
2573.776839,2,3
2575.311750,100,1
2577.458675,4,3
2579.013902,100,1
2581.156912,1,2
2582.238142,100,1
2584.368270,8,3
2585.918212,100,1
2588.053596,6,4
2590.098279,100,1
2592.233225,5,3
2593.768934,100,1
2595.970626,3,1
2596.524435,100,1
2598.685200,0,2
2599.739712,100,1
2601.894866,7,3
2603.446739,100,1
2607.637559,7,2
2608.700966,100,1
2610.840203,0,3
2612.388717,100,1
2614.575045,3,1
2615.130949,100,1
2617.284083,6,2
2618.329261,100,1
2620.470389,1,4
2622.529917,100,1
2624.696466,8,2
2625.753264,100,1
2627.882855,2,1
2628.430610,100,1
2630.608881,5,4
2632.670992,100,1
2634.791806,9,4
2636.825793,100,1
2638.944238,4,2
2639.986733,100,1
2644.229261,1,4
2646.291906,100,1
2648.447254,4,3
2650.021232,100,1
2652.153020,3,2
2653.208162,100,1
2655.348348,8,1
2655.899887,100,1
2658.054011,5,3
2659.634542,100,1
2661.794440,7,3
2663.364655,100,1
2665.512489,9,3
2667.061493,100,1
2669.166220,6,1
2669.706040,100,1
2671.833094,0,2
2672.883305,100,1
2675.067769,2,4
2677.120548,100,1
2681.298686,4,2
2682.361025,100,1
2684.485184,9,4
2686.535386,100,1
2688.648448,0,4
2690.698994,100,1
2692.844770,5,1
2693.407304,100,1
2695.555878,6,3
2697.111318,100,1
2699.248779,8,1
2699.820479,100,1
2701.957921,2,2
2703.005121,100,1
2705.123625,7,2
2706.163039,100,1
2708.301655,3,1
2708.863101,100,1
2710.962163,1,1
2711.514540,100,1
2715.727103,4,2
2716.784019,100,1
2718.932493,8,1
2719.475055,100,1
2721.648881,1,4
2723.696855,100,1
2725.822681,5,3
2727.400364,100,1
2729.561703,2,3
2731.118774,100,1
2733.284485,6,4
2735.317711,100,1
2737.474267,9,2
2738.540952,100,1
2740.649894,3,3
2742.199593,100,1
2744.340725,7,3
2745.909398,100,1
2748.035291,0,4
2750.085139,100,1
